,time,1,2,3,4,5,6,7,8,sampling_rate,pkg
57,0.341968297958374,-1221.3867,-439.89258,-1650.0,-66.87012,149.85352,-8.056641,994.9951,-1117.456,169.0,57.0
58,0.3459594249725342,1332.5684,-470.5078,-1472.7539,208.66699,202.22168,-117.62695,1587.9639,-1600.0488,170.0,58.0
59,0.3519899845123291,1633.081,347.2412,-1465.5029,232.03125,-109.57031,-22.558594,556.71387,-36.254883,170.0,59.0
60,0.355959415435791,-751.6846,556.71387,1287.4512,-128.90625,-223.16895,123.2666,-1649.1943,1649.1943,171.0,60.0
61,0.35892343521118164,-1649.1943,-119.23828,1624.2188,-184.49707,45.117188,87.81738,-124.072266,-243.31055,172.0,61.0
62,0.362945556640625,789.5508,-586.52344,-696.09375,103.125,234.44824,-107.958984,1455.835,-1491.2842,173.0,62.0
63,0.36789870262145996,1567.0166,-138.57422,-1649.1943,280.3711,41.088867,-78.149414,1646.7773,-1648.3887,173.0,63.0
64,0.37392187118530273,1305.1758,592.96875,673.53516,39.47754,-218.33496,82.9834,-1192.3828,1334.1797,173.0,64.0
65,0.37790751457214355,-1586.3525,301.31836,1549.292,-209.47266,-107.958984,107.958984,-1649.1943,1649.1943,174.0,65.0
66,0.38089847564697266,-740.4053,-513.208,1417.1631,-46.728516,178.85742,-35.44922,1110.2051,-1211.7188,175.0,66.0
67,0.38588857650756836,1386.5479,-423.7793,-1569.4336,219.14062,178.05176,-116.015625,1603.2715,-1612.1338,176.0,67.0
68,0.3938312530517578,1638.7207,413.30566,-1029.6387,219.94629,-145.8252,0.80566406,73.31543,337.57324,175.0,68.0
69,0.39781904220581055,-972.4365,534.1553,1347.0703,-174.02344,-219.14062,122.46094,-1649.1943,1649.1943,175.0,69.0
70,0.401808500289917,-1649.1943,-186.91406,1630.6641,-179.66309,68.481445,71.7041,203.83301,-496.28906,176.0,70.0
71,0.4048001766204834,940.20996,-592.96875,-906.3721,109.57031,237.6709,-122.46094,1494.5068,-1521.8994,177.0,71.0
72,0.4088270664215088,1584.7412,-50.756836,-1649.1943,262.64648,4.8339844,-63.64746,1649.1943,-1650.0,178.0,72.0
73,0.413776159286499,697.7051,596.9971,839.50195,-11.279297,-223.97461,86.206055,-1326.123,1441.333,178.0,73.0
74,0.4187631607055664,-1649.1943,247.33887,1569.4336,-230.41992,-78.95508,102.319336,-1649.1943,1445.3613,179.0,74.0
75,0.42275238037109375,-271.5088,-536.57227,795.1904,-20.141602,196.58203,-57.20215,1202.0508,-1286.6455,179.0,75.0
76,0.42574405670166016,1440.5273,-377.05078,-1640.332,230.41992,153.88184,-116.82129,1614.5508,-1621.8018,180.0,76.0
